sample	condition	sample	unit	fq1	fq2
sample_M70	F_7	sample_M70	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F9-M70_S781-S510_L2_L002_ds.e66a053a093f4f2d89c1eec309f8bacd/M70_S241_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F9-M70_S781-S510_L2_L002_ds.e66a053a093f4f2d89c1eec309f8bacd/M70_S241_L002_R2_001.fastq.gz
sample_M70	F_7	sample_M70	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F9-M70_S781-S510_L3_L003_ds.f64c2172274e473ebf3aa530c0df9130/M70_S376_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F9-M70_S781-S510_L3_L003_ds.f64c2172274e473ebf3aa530c0df9130/M70_S376_L003_R2_001.fastq.gz
sample_M71	C_7	sample_M71	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M71_S778-S522_L1_L001_ds.dd3c6f4d3f52400f8ea4ac69fbfc2406/M71_S107_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M71_S778-S522_L1_L001_ds.dd3c6f4d3f52400f8ea4ac69fbfc2406/M71_S107_L001_R2_001.fastq.gz
sample_M71	C_7	sample_M71	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M71_S778-S522_L2_L002_ds.db29114b29f047d5b4832be2a6376b5d/M71_S242_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M71_S778-S522_L2_L002_ds.db29114b29f047d5b4832be2a6376b5d/M71_S242_L002_R2_001.fastq.gz
sample_M71	C_7	sample_M71	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M71_S778-S522_L3_L003_ds.e8fd45b603d14f6ab0fe8068b8a5edc7/M71_S377_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M71_S778-S522_L3_L003_ds.e8fd45b603d14f6ab0fe8068b8a5edc7/M71_S377_L003_R2_001.fastq.gz
sample_M73	F_11	sample_M73	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D9-M73_S746-S583_L1_L001_ds.4e6b4c114f0e4a70b2bdb3191b0fe249/M73_S108_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D9-M73_S746-S583_L1_L001_ds.4e6b4c114f0e4a70b2bdb3191b0fe249/M73_S108_L001_R2_001.fastq.gz
sample_M73	F_11	sample_M73	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D9-M73_S746-S583_L2_L002_ds.d27b3dabed55463c9b19ce65523f06a1/M73_S243_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D9-M73_S746-S583_L2_L002_ds.d27b3dabed55463c9b19ce65523f06a1/M73_S243_L002_R2_001.fastq.gz
sample_M73	F_11	sample_M73	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D9-M73_S746-S583_L3_L003_ds.e5a35852c950482593cfe3b282b9cab8/M73_S378_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D9-M73_S746-S583_L3_L003_ds.e5a35852c950482593cfe3b282b9cab8/M73_S378_L003_R2_001.fastq.gz
sample_M75	F_21	sample_M75	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C9-M75_S745-S557_L1_L001_ds.db2d0daef99d42daa05ab38bace06372/M75_S109_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C9-M75_S745-S557_L1_L001_ds.db2d0daef99d42daa05ab38bace06372/M75_S109_L001_R2_001.fastq.gz
sample_M75	F_21	sample_M75	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C9-M75_S745-S557_L2_L002_ds.8ab5752a9b1d4e9ea24c943bb808161d/M75_S244_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C9-M75_S745-S557_L2_L002_ds.8ab5752a9b1d4e9ea24c943bb808161d/M75_S244_L002_R2_001.fastq.gz
sample_M75	F_21	sample_M75	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C9-M75_S745-S557_L3_L003_ds.9538b5322a0e4e5abeb0986dcad78ac3/M75_S379_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C9-M75_S745-S557_L3_L003_ds.9538b5322a0e4e5abeb0986dcad78ac3/M75_S379_L003_R2_001.fastq.gz
sample_M76	C_21	sample_M76	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M76_S707-S596_L1_L001_ds.2d09f4168e8b4b1faf97e8afbf1b25de/M76_S110_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M76_S707-S596_L1_L001_ds.2d09f4168e8b4b1faf97e8afbf1b25de/M76_S110_L001_R2_001.fastq.gz
sample_M76	C_21	sample_M76	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M76_S707-S596_L2_L002_ds.13f4d1a912d943ce9c4ed54c1325d631/M76_S245_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M76_S707-S596_L2_L002_ds.13f4d1a912d943ce9c4ed54c1325d631/M76_S245_L002_R2_001.fastq.gz
sample_M76	C_21	sample_M76	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M76_S707-S596_L3_L003_ds.231c74d194e145ceba5114c9704a5381/M76_S380_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M76_S707-S596_L3_L003_ds.231c74d194e145ceba5114c9704a5381/M76_S380_L003_R2_001.fastq.gz
sample_M77	R_3	sample_M77	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A9-M77_S723-S502_L1_L001_ds.a0f951a5aa5c4afaab48f627ad7f4d9a/M77_S111_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A9-M77_S723-S502_L1_L001_ds.a0f951a5aa5c4afaab48f627ad7f4d9a/M77_S111_L001_R2_001.fastq.gz
sample_M77	R_3	sample_M77	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A9-M77_S723-S502_L2_L002_ds.ee451c18498643fb897f5cb32013e682/M77_S246_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A9-M77_S723-S502_L2_L002_ds.ee451c18498643fb897f5cb32013e682/M77_S246_L002_R2_001.fastq.gz
sample_M77	R_3	sample_M77	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A9-M77_S723-S502_L3_L003_ds.2527ebf4bb51461cadbe0b80c3b8f7c9/M77_S381_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A9-M77_S723-S502_L3_L003_ds.2527ebf4bb51461cadbe0b80c3b8f7c9/M77_S381_L003_R2_001.fastq.gz
sample_M78	R_3	sample_M78	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M78_P7122-P5153_L1_L001_ds.1db3e34023b34c9abcc216ef1a4a9cad/M78_S112_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M78_P7122-P5153_L1_L001_ds.1db3e34023b34c9abcc216ef1a4a9cad/M78_S112_L001_R2_001.fastq.gz
sample_M78	R_3	sample_M78	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M78_P7122-P5153_L2_L002_ds.8fb1810fa17a48d9b7656b7b099fae3c/M78_S247_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M78_P7122-P5153_L2_L002_ds.8fb1810fa17a48d9b7656b7b099fae3c/M78_S247_L002_R2_001.fastq.gz
sample_M78	R_3	sample_M78	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M78_P7122-P5153_L3_L003_ds.e7507a663b5640f4abbd0dd2137fe864/M78_S382_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C8-M78_P7122-P5153_L3_L003_ds.e7507a663b5640f4abbd0dd2137fe864/M78_S382_L003_R2_001.fastq.gz
sample_M79	R_7	sample_M79	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M79_P7123-P5128_L1_L001_ds.5c087f91bdc8434fb90002d6aa64dffd/M79_S113_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M79_P7123-P5128_L1_L001_ds.5c087f91bdc8434fb90002d6aa64dffd/M79_S113_L001_R2_001.fastq.gz
sample_M79	R_7	sample_M79	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M79_P7123-P5128_L2_L002_ds.30250c33147c49bca220a42e74b9206b/M79_S248_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M79_P7123-P5128_L2_L002_ds.30250c33147c49bca220a42e74b9206b/M79_S248_L002_R2_001.fastq.gz
sample_M79	R_7	sample_M79	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M79_P7123-P5128_L3_L003_ds.b4058e07968841f9b263875316b7d1c7/M79_S383_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B8-M79_P7123-P5128_L3_L003_ds.b4058e07968841f9b263875316b7d1c7/M79_S383_L003_R2_001.fastq.gz
sample_M8	C_7	sample_M8	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B1-M8_S713-S586_L1_L001_ds.db56ff184c82458982e9317d773144e6/M8_S47_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B1-M8_S713-S586_L1_L001_ds.db56ff184c82458982e9317d773144e6/M8_S47_L001_R2_001.fastq.gz
sample_M8	C_7	sample_M8	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B1-M8_S713-S586_L2_L002_ds.a3ac7a88fe51432990b367cb16f927d0/M8_S182_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B1-M8_S713-S586_L2_L002_ds.a3ac7a88fe51432990b367cb16f927d0/M8_S182_L002_R2_001.fastq.gz
sample_M8	C_7	sample_M8	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B1-M8_S713-S586_L3_L003_ds.a77c31b7b73a4e8d982dad71ad73436a/M8_S317_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B1-M8_S713-S586_L3_L003_ds.a77c31b7b73a4e8d982dad71ad73436a/M8_S317_L003_R2_001.fastq.gz
sample_M80	C_14	sample_M80	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F10-M80_S717-S595_L1_L001_ds.cd220d38549f4f78bc1f266872643d67/M80_S114_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F10-M80_S717-S595_L1_L001_ds.cd220d38549f4f78bc1f266872643d67/M80_S114_L001_R2_001.fastq.gz
sample_M80	C_14	sample_M80	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F10-M80_S717-S595_L2_L002_ds.c43549e7e0aa4f7cb14e267ebb2e0c6e/M80_S249_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F10-M80_S717-S595_L2_L002_ds.c43549e7e0aa4f7cb14e267ebb2e0c6e/M80_S249_L002_R2_001.fastq.gz
sample_M80	C_14	sample_M80	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F10-M80_S717-S595_L3_L003_ds.de9b3b7a159c4b5b906610194bbc033c/M80_S384_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F10-M80_S717-S595_L3_L003_ds.de9b3b7a159c4b5b906610194bbc033c/M80_S384_L003_R2_001.fastq.gz
sample_M81	R_14	sample_M81	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M81_P7110-P5112_L1_L001_ds.5afccfa83d964c81b19de0f1b2a5138b/M81_S115_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M81_P7110-P5112_L1_L001_ds.5afccfa83d964c81b19de0f1b2a5138b/M81_S115_L001_R2_001.fastq.gz
sample_M81	R_14	sample_M81	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M81_P7110-P5112_L2_L002_ds.9c2345f722144db185a8772fb49d5111/M81_S250_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M81_P7110-P5112_L2_L002_ds.9c2345f722144db185a8772fb49d5111/M81_S250_L002_R2_001.fastq.gz
sample_M81	R_14	sample_M81	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M81_P7110-P5112_L3_L003_ds.70d20563f4174224ace8e8007960881c/M81_S385_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A8-M81_P7110-P5112_L3_L003_ds.70d20563f4174224ace8e8007960881c/M81_S385_L003_R2_001.fastq.gz
sample_M82	R_14	sample_M82	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D10-M82_S798-S527_L1_L001_ds.615902f0f9404d3bad7a12af8d391e72/M82_S116_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D10-M82_S798-S527_L1_L001_ds.615902f0f9404d3bad7a12af8d391e72/M82_S116_L001_R2_001.fastq.gz
sample_M82	R_14	sample_M82	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D10-M82_S798-S527_L2_L002_ds.7a47ec31b19d475ca9916d28b317c92e/M82_S251_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D10-M82_S798-S527_L2_L002_ds.7a47ec31b19d475ca9916d28b317c92e/M82_S251_L002_R2_001.fastq.gz
sample_M82	R_14	sample_M82	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D10-M82_S798-S527_L3_L003_ds.99747f9be3a845459da1e38224a8157f/M82_S386_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_D10-M82_S798-S527_L3_L003_ds.99747f9be3a845459da1e38224a8157f/M82_S386_L003_R2_001.fastq.gz
sample_M83	R_1	sample_M83	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C10-M83_S754-S535_L1_L001_ds.0b3c67952c0b44e0afdd1f5bfef195e6/M83_S117_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C10-M83_S754-S535_L1_L001_ds.0b3c67952c0b44e0afdd1f5bfef195e6/M83_S117_L001_R2_001.fastq.gz
sample_M83	R_1	sample_M83	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C10-M83_S754-S535_L2_L002_ds.83a63234ebee42fc9141f1684acd5ffa/M83_S252_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C10-M83_S754-S535_L2_L002_ds.83a63234ebee42fc9141f1684acd5ffa/M83_S252_L002_R2_001.fastq.gz
sample_M83	R_1	sample_M83	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C10-M83_S754-S535_L3_L003_ds.ad507d94719a498199d229ca6127d6e0/M83_S387_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_C10-M83_S754-S535_L3_L003_ds.ad507d94719a498199d229ca6127d6e0/M83_S387_L003_R2_001.fastq.gz
sample_M84	R_7	sample_M84	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B10-M84_S701-S597_L1_L001_ds.ad8af24a802841ff9358070ec093f036/M84_S118_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B10-M84_S701-S597_L1_L001_ds.ad8af24a802841ff9358070ec093f036/M84_S118_L001_R2_001.fastq.gz
sample_M84	R_7	sample_M84	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B10-M84_S701-S597_L2_L002_ds.87611873abe84ea28062422b37be44de/M84_S253_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B10-M84_S701-S597_L2_L002_ds.87611873abe84ea28062422b37be44de/M84_S253_L002_R2_001.fastq.gz
sample_M84	R_7	sample_M84	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B10-M84_S701-S597_L3_L003_ds.4004aac5f4504e1d8ce10cc1fc5f908f/M84_S388_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B10-M84_S701-S597_L3_L003_ds.4004aac5f4504e1d8ce10cc1fc5f908f/M84_S388_L003_R2_001.fastq.gz
sample_M85	R_7	sample_M85	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A10-M85_S705-S563_L1_L001_ds.939a888395ac4d54bf3a7a463f2c3c81/M85_S119_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A10-M85_S705-S563_L1_L001_ds.939a888395ac4d54bf3a7a463f2c3c81/M85_S119_L001_R2_001.fastq.gz
sample_M85	R_7	sample_M85	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A10-M85_S705-S563_L2_L002_ds.3941dead584e45cf8c0daac9700425b1/M85_S254_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A10-M85_S705-S563_L2_L002_ds.3941dead584e45cf8c0daac9700425b1/M85_S254_L002_R2_001.fastq.gz
sample_M85	R_7	sample_M85	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A10-M85_S705-S563_L3_L003_ds.8767d727d2434843943b14746d4714b5/M85_S389_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_A10-M85_S705-S563_L3_L003_ds.8767d727d2434843943b14746d4714b5/M85_S389_L003_R2_001.fastq.gz
sample_M86	C_14	sample_M86	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M86_P7128-P5123_L1_L001_ds.eae38f48e4a840b39fcffe178b61e663/M86_S120_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M86_P7128-P5123_L1_L001_ds.eae38f48e4a840b39fcffe178b61e663/M86_S120_L001_R2_001.fastq.gz
sample_M86	C_14	sample_M86	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M86_P7128-P5123_L2_L002_ds.291b6ab1872b4bd1b70bd19fd0013bee/M86_S255_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M86_P7128-P5123_L2_L002_ds.291b6ab1872b4bd1b70bd19fd0013bee/M86_S255_L002_R2_001.fastq.gz
sample_M86	C_14	sample_M86	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M86_P7128-P5123_L3_L003_ds.62aece1f09f841e9a47a14b478bbefd6/M86_S390_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_B9-M86_P7128-P5123_L3_L003_ds.62aece1f09f841e9a47a14b478bbefd6/M86_S390_L003_R2_001.fastq.gz
sample_M87	R_14	sample_M87	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M87_P7144-P5165_L1_L001_ds.7bb93100c8084cc982e7842c5ca884e1/M87_S121_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M87_P7144-P5165_L1_L001_ds.7bb93100c8084cc982e7842c5ca884e1/M87_S121_L001_R2_001.fastq.gz
sample_M87	R_14	sample_M87	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M87_P7144-P5165_L2_L002_ds.ffd96cc9312e4f52b39f49c22fd16584/M87_S256_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M87_P7144-P5165_L2_L002_ds.ffd96cc9312e4f52b39f49c22fd16584/M87_S256_L002_R2_001.fastq.gz
sample_M87	R_14	sample_M87	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M87_P7144-P5165_L3_L003_ds.766b68da335843518bac851404962700/M87_S391_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E9-M87_P7144-P5165_L3_L003_ds.766b68da335843518bac851404962700/M87_S391_L003_R2_001.fastq.gz
sample_M88	R_1	sample_M88	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F11-M88_S768-S558_L1_L001_ds.ab78382a61d44f90a7eeef9651b7a184/M88_S122_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F11-M88_S768-S558_L1_L001_ds.ab78382a61d44f90a7eeef9651b7a184/M88_S122_L001_R2_001.fastq.gz
sample_M88	R_1	sample_M88	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F11-M88_S768-S558_L2_L002_ds.ee0443c4044145038c8e39d8240404ed/M88_S257_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F11-M88_S768-S558_L2_L002_ds.ee0443c4044145038c8e39d8240404ed/M88_S257_L002_R2_001.fastq.gz
sample_M88	R_1	sample_M88	L3	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F11-M88_S768-S558_L3_L003_ds.9b8d843468fa496e8bd290932dc1ab82/M88_S392_L003_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_F11-M88_S768-S558_L3_L003_ds.9b8d843468fa496e8bd290932dc1ab82/M88_S392_L003_R2_001.fastq.gz
sample_M89	R_3	sample_M89	L1	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E11-M89_S748-S553_L1_L001_ds.1fcea74ca9bb455e813fac17c71a09e7/M89_S123_L001_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E11-M89_S748-S553_L1_L001_ds.1fcea74ca9bb455e813fac17c71a09e7/M89_S123_L001_R2_001.fastq.gz
sample_M89	R_3	sample_M89	L2	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E11-M89_S748-S553_L2_L002_ds.969356e6120443308962a1afed5bc1e5/M89_S258_L002_R1_001.fastq.gz	/orange/peter/MeJA_timecourse/NS2189-GPeter_S4-HLFJNDSXY_Lane1-3/NS2189_E11-M89_S748-S553_L2_L002_ds.969356e6120443308962a1afed5bc1e5/M89_S258_L002_R2_001.fastq.gz
